price_in_rp,city,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,garages,floors,rasio_tanah_bangunan,total_ruangan,city_encoded
1400000000.0, Bekasi,2.0,2.0,112.0,71.0,1.0,0.0,2.0,1.5774647887323943,4.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
975000000.0, Bekasi,3.0,2.0,100.0,70.0,1.0,0.0,2.0,1.4285714285714286,5.0,0
620000000.0, Bekasi,2.0,1.0,72.0,50.0,1.0,1.0,1.0,1.44,3.0,0
959000000.0, Bekasi,3.0,2.0,72.0,80.0,1.0,0.0,2.0,0.9,5.0,0
875000000.0, Bekasi,3.0,2.0,100.0,66.0,1.0,0.0,1.0,1.5151515151515151,5.0,0
600000000.0, Bekasi,2.0,1.0,72.0,50.0,0.0,1.0,1.0,1.44,3.0,0
807000000.0, Bekasi,3.0,2.0,42.0,63.0,1.0,1.0,2.0,0.6666666666666666,5.0,0
580000000.0, Bekasi,3.0,1.0,60.0,50.0,1.0,1.0,1.0,1.2,4.0,0
679000000.0, Bekasi,2.0,1.0,63.0,45.0,1.0,1.0,1.0,1.4,3.0,0
900000000.0, Bekasi,3.0,2.0,72.0,80.0,1.0,0.0,2.0,0.9,5.0,0
849000000.0, Bekasi,3.0,2.0,70.0,90.0,2.0,2.0,2.0,0.7777777777777778,5.0,0
880000000.0, Bekasi,3.0,2.0,75.0,66.0,1.0,0.0,2.0,1.1363636363636365,5.0,0
695000000.0, Bekasi,2.0,2.0,65.0,58.0,1.0,0.0,2.0,1.1206896551724137,4.0,0
465000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
857000000.0, Bekasi,2.0,2.0,42.0,62.0,1.0,1.0,2.0,0.6774193548387096,4.0,0
650000000.0, Bekasi,2.0,1.0,72.0,45.0,1.0,1.0,1.0,1.6,3.0,0
145000000.0, Bekasi,4.0,3.0,175.0,140.0,1.0,0.0,1.0,1.25,7.0,0
1990000000.0, Bekasi,4.0,4.0,300.0,250.0,0.0,1.0,2.0,1.2,8.0,0
675000000.0, Bekasi,3.0,3.0,99.0,71.0,2.0,0.0,1.0,1.3943661971830985,6.0,0
350000000.0, Bekasi,2.0,1.0,66.0,57.0,1.0,1.0,1.0,1.1578947368421053,3.0,0
350000000.0, Bekasi,2.0,1.0,66.0,57.0,1.0,1.0,1.0,1.1578947368421053,3.0,0
2790000000.0, Bekasi,5.0,4.0,250.0,252.0,0.0,1.0,2.0,0.9920634920634921,9.0,0
2790000000.0, Bekasi,5.0,4.0,250.0,252.0,0.0,1.0,2.0,0.9920634920634921,9.0,0
2790000000.0, Bekasi,5.0,4.0,250.0,252.0,0.0,1.0,2.0,0.9920634920634921,9.0,0
750000000.0, Bekasi,2.0,1.0,78.0,54.0,1.0,0.0,1.0,1.4444444444444444,3.0,0
400000000.0, Bekasi,2.0,1.0,70.0,42.0,2.0,2.0,1.0,1.6666666666666667,3.0,0
1350000000.0, Bekasi,4.0,3.0,175.0,133.0,1.0,1.0,1.0,1.3157894736842106,7.0,0
1350000000.0, Bekasi,4.0,3.0,175.0,133.0,1.0,1.0,1.0,1.3157894736842106,7.0,0
750000000.0, Bekasi,2.0,1.0,78.0,54.0,1.0,0.0,1.0,1.4444444444444444,3.0,0
550000000.0, Bekasi,2.0,1.0,60.0,40.0,1.0,0.0,2.0,1.5,3.0,0
700000000.0, Bekasi,3.0,2.0,78.0,54.0,2.0,2.0,1.0,1.4444444444444444,5.0,0
682000000.0, Bekasi,2.0,1.0,63.0,45.0,1.0,0.0,1.0,1.4,3.0,0
2300000000.0, Bekasi,3.0,3.0,200.0,300.0,0.0,0.0,2.0,0.6666666666666666,6.0,0
1200000000.0, Bekasi,3.0,2.0,165.0,90.0,0.0,1.0,1.0,1.8333333333333333,5.0,0
4300000000.0, Bekasi,4.0,3.0,382.0,350.0,2.0,0.0,2.0,1.0914285714285714,7.0,0
4500000000.0, Bekasi,4.0,4.0,612.0,376.0,0.0,0.0,2.0,1.627659574468085,8.0,0
1250000000.0, Bekasi,3.0,2.0,112.0,65.0,1.0,1.0,1.0,1.7230769230769232,5.0,0
2300000000.0, Bekasi,3.0,2.0,160.0,127.0,0.0,0.0,2.0,1.2598425196850394,5.0,0
2200000000.0, Bekasi,3.0,2.0,160.0,127.0,0.0,0.0,1.0,1.2598425196850394,5.0,0
410000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
1960000000.0, Bekasi,4.0,3.0,105.0,101.0,4.0,0.0,3.0,1.0396039603960396,7.0,0
875000000.0, Bekasi,2.0,2.0,66.0,42.0,0.0,0.0,1.0,1.5714285714285714,4.0,0
695000000.0, Bekasi,2.0,2.0,60.0,58.0,1.0,0.0,1.0,1.0344827586206897,4.0,0
1800000000.0, Bekasi,4.0,3.0,140.0,170.0,2.0,0.0,2.0,0.8235294117647058,7.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
1250000000.0, Bekasi,3.0,2.0,105.0,100.0,2.0,0.0,2.0,1.05,5.0,0
1690000000.0, Bekasi,5.0,5.0,182.0,300.0,1.0,0.0,2.0,0.6066666666666667,10.0,0
1620000000.0, Bekasi,3.0,3.0,92.0,170.0,2.0,1.0,2.0,0.5411764705882353,6.0,0
735000000.0, Bekasi,2.0,1.0,84.0,47.0,1.0,0.0,1.0,1.7872340425531914,3.0,0
1620000000.0, Bekasi,3.0,3.0,92.0,160.0,2.0,0.0,2.0,0.575,6.0,0
2100000000.0, Bekasi,4.0,2.0,120.0,200.0,1.0,0.0,3.0,0.6,6.0,0
799000000.0, Bekasi,2.0,1.0,92.0,48.0,1.0,0.0,1.0,1.9166666666666667,3.0,0
3400000000.0, Bekasi,4.0,2.0,160.0,285.0,2.0,0.0,2.0,0.5614035087719298,6.0,0
1250000000.0, Bekasi,3.0,3.0,123.0,165.0,2.0,0.0,2.0,0.7454545454545455,6.0,0
1200000000.0, Bekasi,3.0,2.0,77.0,109.0,1.0,0.0,2.0,0.7064220183486238,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,2.0,0.0,2.0,0.8,5.0,0
1350000000.0, Bekasi,3.0,2.0,160.0,205.0,1.0,0.0,2.0,0.7804878048780488,5.0,0
700000000.0, Bekasi,3.0,2.0,78.0,46.0,2.0,2.0,1.0,1.6956521739130435,5.0,0
2200000000.0, Bekasi,3.0,2.0,154.0,154.0,1.0,1.0,1.0,1.0,5.0,0
703000000.0, Bekasi,2.0,1.0,75.0,55.0,1.0,1.0,2.0,1.3636363636363635,3.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,108.0,2.0,0.0,2.0,0.6666666666666666,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,108.0,1.0,1.0,2.0,0.6666666666666666,5.0,0
950000000.0, Bekasi,3.0,2.0,66.0,87.0,1.0,0.0,2.0,0.7586206896551724,5.0,0
2190000000.0, Bekasi,3.0,3.0,136.0,150.0,0.0,0.0,2.0,0.9066666666666666,6.0,0
950000000.0, Bekasi,3.0,2.0,66.0,87.0,1.0,1.0,2.0,0.7586206896551724,5.0,0
999000000.0, Bekasi,3.0,2.0,75.0,99.0,1.0,1.0,1.0,0.7575757575757576,5.0,0
2100000000.0, Bekasi,3.0,3.0,104.0,120.0,0.0,0.0,1.0,0.8666666666666667,6.0,0
545000000.0, Bekasi,2.0,1.0,72.0,42.0,1.0,0.0,1.0,1.7142857142857142,3.0,0
725000000.0, Bekasi,3.0,2.0,80.0,121.0,0.0,1.0,1.0,0.6611570247933884,5.0,0
463000000.0, Bekasi,2.0,1.0,60.0,29.0,1.0,0.0,1.0,2.0689655172413794,3.0,0
575000000.0, Bekasi,4.0,2.0,98.0,165.0,1.0,0.0,2.0,0.593939393939394,6.0,0
320000000.0, Bekasi,2.0,1.0,108.0,135.0,0.0,1.0,1.0,0.8,3.0,0
468000000.0, Bekasi,2.0,1.0,72.0,45.0,1.0,1.0,1.0,1.6,3.0,0
168000000.0, Bekasi,2.0,1.0,60.0,29.0,1.0,1.0,1.0,2.0689655172413794,3.0,0
875000000.0, Bekasi,3.0,1.0,90.0,75.0,0.0,0.0,1.0,1.2,4.0,0
496000000.0, Bekasi,2.0,1.0,72.0,36.0,1.0,0.0,1.0,2.0,3.0,0
779000000.0, Bekasi,3.0,2.0,53.0,63.0,1.0,0.0,2.0,0.8412698412698413,5.0,0
800000000.0, Bekasi,3.0,1.0,90.0,69.0,1.0,1.0,1.0,1.3043478260869565,4.0,0
800000000.0, Bekasi,3.0,1.0,90.0,69.0,1.0,1.0,1.0,1.3043478260869565,4.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
1600000000.0, Bekasi,4.0,3.0,186.0,200.0,1.0,1.0,2.0,0.93,7.0,0
1150000000.0, Bekasi,4.0,3.0,105.0,140.0,1.0,0.0,1.0,0.75,7.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
42000000.0, Bekasi,2.0,2.0,60.0,40.0,1.0,0.0,1.0,1.5,4.0,0
1350000000.0, Bekasi,2.0,2.0,180.0,150.0,1.0,1.0,1.0,1.2,4.0,0
2200000000.0, Bekasi,4.0,2.0,210.0,230.0,0.0,0.0,2.0,0.9130434782608695,6.0,0
2000000000.0, Bekasi,3.0,3.0,118.0,71.0,0.0,0.0,2.0,1.6619718309859155,6.0,0
625000000.0, Bekasi,2.0,1.0,75.0,48.0,1.0,0.0,1.0,1.5625,3.0,0
1000000000.0, Bekasi,4.0,2.0,150.0,196.0,2.0,1.0,2.0,0.7653061224489796,6.0,0
1600000000.0, Bekasi,2.0,2.0,119.0,100.0,1.0,1.0,2.0,1.19,4.0,0
680000000.0, Bekasi,2.0,1.0,72.0,36.0,1.0,1.0,1.0,2.0,3.0,0
490000000.0, Bekasi,2.0,1.0,72.0,45.0,1.0,0.0,1.0,1.6,3.0,0
665000000.0, Bekasi,3.0,1.0,97.0,54.0,1.0,0.0,1.0,1.7962962962962963,4.0,0
445000000.0, Bekasi,2.0,1.0,97.0,54.0,1.0,0.0,1.0,1.7962962962962963,3.0,0
570000000.0, Bekasi,2.0,1.0,97.0,54.0,1.0,1.0,1.0,1.7962962962962963,3.0,0
1050000000.0, Bekasi,2.0,1.0,119.0,84.0,0.0,0.0,1.0,1.4166666666666667,3.0,0
1500000000.0, Bekasi,2.0,1.0,250.0,180.0,1.0,1.0,1.0,1.3888888888888888,3.0,0
665000000.0, Bekasi,3.0,1.0,97.0,54.0,1.0,0.0,1.0,1.7962962962962963,4.0,0
665000000.0, Bekasi,3.0,1.0,97.0,54.0,1.0,0.0,1.0,1.7962962962962963,4.0,0
950000000.0, Bekasi,3.0,2.0,66.0,87.0,1.0,0.0,2.0,0.7586206896551724,5.0,0
650000000.0, Bekasi,2.0,1.0,72.0,60.0,1.0,1.0,1.0,1.2,3.0,0
975000000.0, Bekasi,3.0,1.0,120.0,60.0,1.0,0.0,1.0,2.0,4.0,0
799000000.0, Bekasi,2.0,1.0,97.0,70.0,1.0,1.0,1.0,1.3857142857142857,3.0,0
3700000000.0, Bekasi,3.0,4.0,216.0,300.0,3.0,2.0,3.0,0.72,7.0,0
950000000.0, Bekasi,3.0,2.0,66.0,87.0,1.0,0.0,2.0,0.7586206896551724,5.0,0
350000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
524000000.0, Bekasi,2.0,1.0,40.0,66.0,1.0,0.0,1.0,0.6060606060606061,3.0,0
325000000.0, Bekasi,2.0,1.0,60.0,45.0,1.0,1.0,1.0,1.3333333333333333,3.0,0
325000000.0, Bekasi,2.0,1.0,60.0,45.0,1.0,1.0,1.0,1.3333333333333333,3.0,0
335000000.0, Bekasi,3.0,1.0,60.0,45.0,1.0,1.0,1.0,1.3333333333333333,4.0,0
310000000.0, Bekasi,2.0,1.0,60.0,45.0,1.0,1.0,1.0,1.3333333333333333,3.0,0
1500000000.0, Bekasi,3.0,2.0,120.0,88.0,1.0,0.0,1.0,1.3636363636363635,5.0,0
1500000000.0, Bekasi,3.0,2.0,120.0,88.0,1.0,0.0,1.0,1.3636363636363635,5.0,0
6640000000.0, Bekasi,2.0,1.0,72.0,39.0,1.0,0.0,1.0,1.8461538461538463,3.0,0
327000000.0, Bekasi,2.0,1.0,36.0,61.0,1.0,0.0,1.0,0.5901639344262295,3.0,0
332000000.0, Bekasi,2.0,1.0,36.0,61.0,1.0,2.0,1.0,0.5901639344262295,3.0,0
395000000.0, Bekasi,2.0,1.0,60.0,40.0,1.0,0.0,1.0,1.5,3.0,0
168000000.0, Bekasi,2.0,1.0,60.0,29.0,0.0,0.0,1.0,2.0689655172413794,3.0,0
480000000.0, Bekasi,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,0
395000000.0, Bekasi,2.0,1.0,60.0,40.0,1.0,0.0,1.0,1.5,3.0,0
360000000.0, Bekasi,2.0,1.0,62.0,62.0,0.0,1.0,1.0,1.0,3.0,0
350000000.0, Bekasi,2.0,1.0,72.0,45.0,0.0,1.0,1.0,1.6,3.0,0
370000000.0, Bekasi,3.0,2.0,60.0,75.0,1.0,0.0,1.0,0.8,5.0,0
320000000.0, Bekasi,2.0,1.0,60.0,45.0,1.0,0.0,1.0,1.3333333333333333,3.0,0
853000000.0, Bekasi,2.0,1.0,55.0,60.0,1.0,0.0,2.0,0.9166666666666666,3.0,0
550000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
2200000000.0, Bekasi,4.0,4.0,162.0,230.0,1.0,0.0,2.0,0.7043478260869566,8.0,0
1950000000.0, Bekasi,4.0,2.0,220.0,200.0,2.0,1.0,2.0,1.1,6.0,0
1960000000.0, Bekasi,3.0,2.0,90.0,85.0,0.0,0.0,2.0,1.0588235294117647,5.0,0
1150000000.0, Bekasi,4.0,2.0,90.0,150.0,1.0,0.0,2.0,0.6,6.0,0
1800000000.0, Bekasi,2.0,3.0,120.0,84.0,1.0,0.0,1.0,1.4285714285714286,5.0,0
1400000000.0, Bekasi,3.0,2.0,130.0,150.0,1.0,1.0,1.0,0.8666666666666667,5.0,0
1400000000.0, Bekasi,3.0,2.0,130.0,150.0,1.0,1.0,1.0,0.8666666666666667,5.0,0
1250000000.0, Bekasi,3.0,2.0,90.0,81.0,1.0,0.0,1.0,1.1111111111111112,5.0,0
3250000000.0, Bekasi,5.0,3.0,255.0,280.0,2.0,0.0,2.0,0.9107142857142857,8.0,0
6750000000.0, Bekasi,5.0,4.0,337.0,550.0,2.0,0.0,2.0,0.6127272727272727,9.0,0
5000000000.0, Bekasi,5.0,5.0,343.0,400.0,3.0,0.0,2.0,0.8575,10.0,0
850000000.0, Bekasi,2.0,1.0,90.0,110.0,0.0,0.0,2.0,0.8181818181818182,3.0,0
1850000000.0, Bekasi,3.0,2.0,215.0,135.0,1.0,0.0,1.0,1.5925925925925926,5.0,0
1080000000.0, Bekasi,2.0,2.0,105.0,90.0,1.0,1.0,2.0,1.1666666666666667,4.0,0
1200000000.0, Bekasi,3.0,2.0,165.0,90.0,1.0,1.0,1.0,1.8333333333333333,5.0,0
390000000.0, Bekasi,2.0,1.0,73.0,36.0,1.0,1.0,1.0,2.0277777777777777,3.0,0
2750000000.0, Bekasi,6.0,4.0,225.0,211.0,1.0,1.0,2.0,1.066350710900474,10.0,0
2750000000.0, Bekasi,4.0,4.0,160.0,128.0,2.0,0.0,2.0,1.25,8.0,0
590000000.0, Bekasi,3.0,2.0,153.0,150.0,1.0,1.0,1.0,1.02,5.0,0
990000000.0, Bekasi,3.0,2.0,220.0,123.0,1.0,0.0,1.0,1.7886178861788617,5.0,0
2000000000.0, Bekasi,2.0,1.0,216.0,96.0,1.0,1.0,1.0,2.25,3.0,0
635000000.0, Bekasi,2.0,1.0,55.0,86.0,0.0,0.0,1.0,0.6395348837209303,3.0,0
475000000.0, Bekasi,2.0,1.0,78.0,41.0,1.0,1.0,1.0,1.9024390243902438,3.0,0
525000000.0, Bekasi,3.0,2.0,60.0,80.0,1.0,0.0,1.0,0.75,5.0,0
525000000.0, Bekasi,3.0,2.0,60.0,80.0,1.0,0.0,1.0,0.75,5.0,0
375000000.0, Bekasi,3.0,2.0,60.0,60.0,0.0,0.0,1.0,1.0,5.0,0
1100000000.0, Bekasi,3.0,2.0,65.0,90.0,1.0,0.0,2.0,0.7222222222222222,5.0,0
2000000000.0, Bekasi,2.0,1.0,216.0,100.0,1.0,1.0,1.0,2.16,3.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
920000000.0, Bekasi,4.0,3.0,113.0,85.0,2.0,0.0,2.0,1.3294117647058823,7.0,0
774000000.0, Bekasi,3.0,2.0,70.0,70.0,1.0,0.0,2.0,1.0,5.0,0
1700000000.0, Bekasi,3.0,2.0,125.0,160.0,2.0,0.0,2.0,0.78125,5.0,0
2800000000.0, Bekasi,4.0,4.0,209.0,300.0,2.0,1.0,2.0,0.6966666666666667,8.0,0
2800000000.0, Bekasi,6.0,5.0,209.0,300.0,2.0,1.0,2.0,0.6966666666666667,11.0,0
6000000000.0, Bekasi,6.0,4.0,500.0,450.0,0.0,0.0,3.0,1.1111111111111112,10.0,0
1700000000.0, Bekasi,3.0,2.0,102.0,150.0,1.0,1.0,2.0,0.68,5.0,0
2800000000.0, Bekasi,6.0,5.0,209.0,300.0,1.0,2.0,2.0,0.6966666666666667,11.0,0
1250000000.0, Bekasi,2.0,2.0,98.0,80.0,1.0,1.0,1.0,1.225,4.0,0
2850000000.0, Bekasi,3.0,3.0,181.0,180.0,2.0,0.0,2.0,1.0055555555555555,6.0,0
4150000000.000001, Bekasi,11.0,4.0,487.0,650.0,3.0,1.0,2.0,0.7492307692307693,15.0,0
1800000000.0, Bekasi,3.0,3.0,90.0,135.0,1.0,0.0,2.0,0.6666666666666666,6.0,0
1000000000.0, Bekasi,2.0,2.0,90.0,70.0,2.0,0.0,2.0,1.2857142857142858,4.0,0
800000000.0, Bekasi,2.0,1.0,90.0,54.0,1.0,1.0,1.0,1.6666666666666667,3.0,0
895000000.0, Bekasi,3.0,1.0,120.0,120.0,2.0,0.0,1.0,1.0,4.0,0
450000000.0, Bekasi,1.0,1.0,60.0,60.0,1.0,0.0,1.0,1.0,2.0,0
1500000000.0, Bekasi,3.0,2.0,120.0,88.0,1.0,0.0,1.0,1.3636363636363635,5.0,0
590000000.0, Bekasi,2.0,1.0,90.0,54.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
590000000.0, Bekasi,2.0,1.0,90.0,54.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
1500000000.0, Bekasi,2.0,1.0,120.0,88.0,1.0,0.0,1.0,1.3636363636363635,3.0,0
1250000000.0, Bekasi,3.0,2.0,105.0,130.0,1.0,1.0,1.0,0.8076923076923077,5.0,0
1250000000.0, Bekasi,3.0,2.0,105.0,130.0,1.0,1.0,2.0,0.8076923076923077,5.0,0
970000000.0, Bekasi,3.0,2.0,56.0,63.0,1.0,0.0,2.0,0.8888888888888888,5.0,0
779000000.0, Bekasi,3.0,2.0,53.0,63.0,1.0,0.0,2.0,0.8412698412698413,5.0,0
550000000.0, Bekasi,2.0,1.0,90.0,54.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
550000000.0, Bekasi,2.0,1.0,90.0,54.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
375000000.0, Bekasi,2.0,1.0,72.0,60.0,0.0,2.0,1.0,1.2,3.0,0
550000000.0, Bekasi,3.0,2.0,120.0,100.0,1.0,0.0,1.0,1.2,5.0,0
550000000.0, Bekasi,2.0,1.0,75.0,35.0,1.0,0.0,1.0,2.142857142857143,3.0,0
455000000.0, Bekasi,2.0,1.0,72.0,45.0,1.0,0.0,1.0,1.6,3.0,0
900000000.0, Bekasi,2.0,1.0,120.0,90.0,1.0,0.0,1.0,1.3333333333333333,3.0,0
390000000.0, Bekasi,3.0,2.0,60.0,36.0,0.0,0.0,1.0,1.6666666666666667,5.0,0
967000000.0, Bekasi,3.0,3.0,82.0,68.0,1.0,1.0,2.0,1.2058823529411764,6.0,0
1500000000.0, Bekasi,5.0,2.0,240.0,150.0,0.0,1.0,1.0,1.6,7.0,0
2300000000.0, Bekasi,5.0,4.0,200.0,180.0,2.0,3.0,2.0,1.1111111111111112,9.0,0
390000000.0, Bekasi,2.0,1.0,60.0,30.0,1.0,0.0,1.0,2.0,3.0,0
409000000.0, Bekasi,2.0,1.0,60.0,40.0,0.0,0.0,1.0,1.5,3.0,0
168000000.0, Bekasi,2.0,1.0,60.0,30.0,1.0,1.0,1.0,2.0,3.0,0
300000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
1650000000.0, Bekasi,4.0,1.0,123.0,100.0,1.0,0.0,1.0,1.23,5.0,0
450000000.0, Bekasi,3.0,2.0,120.0,100.0,1.0,1.0,1.0,1.2,5.0,0
900000000.0, Bekasi,3.0,2.0,150.0,100.0,0.0,0.0,1.0,1.5,5.0,0
750000000.0, Bekasi,3.0,2.0,50.0,100.0,1.0,1.0,2.0,0.5,5.0,0
1050000000.0, Bekasi,3.0,2.0,72.0,90.0,1.0,2.0,2.0,0.8,5.0,0
2500000000.0, Bekasi,3.0,2.0,194.0,200.0,0.0,0.0,1.0,0.97,5.0,0
300000000.0, Bekasi,2.0,1.0,52.0,45.0,0.0,0.0,1.0,1.1555555555555554,3.0,0
795000000.0, Bekasi,4.0,2.0,90.0,150.0,1.0,0.0,2.0,0.6,6.0,0
1000000000.0, Bekasi,3.0,2.0,72.0,108.0,1.0,0.0,2.0,0.6666666666666666,5.0,0
1900000000.0, Bekasi,3.0,2.0,136.0,66.0,1.0,0.0,1.0,2.0606060606060606,5.0,0
1180000000.0, Bekasi,3.0,3.0,84.0,77.0,1.0,0.0,2.0,1.0909090909090908,6.0,0
1430000000.0, Bekasi,4.0,3.0,105.0,95.0,2.0,0.0,2.0,1.105263157894737,7.0,0
1180000000.0, Bekasi,3.0,2.0,84.0,77.0,1.0,1.0,2.0,1.0909090909090908,5.0,0
400000000.0, Bekasi,2.0,1.0,60.0,38.0,1.0,0.0,1.0,1.5789473684210527,3.0,0
1470000000.0, Bekasi,2.0,2.0,84.0,62.0,1.0,0.0,2.0,1.3548387096774193,4.0,0
440000000.0, Bekasi,2.0,2.0,78.0,54.0,1.0,0.0,1.0,1.4444444444444444,4.0,0
324000000.0, Bekasi,2.0,1.0,72.0,36.0,0.0,0.0,1.0,2.0,3.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
1900000000.0, Bekasi,3.0,3.0,150.0,195.0,2.0,0.0,2.0,0.7692307692307693,6.0,0
650000000.0, Bekasi,2.0,2.0,50.0,68.0,1.0,0.0,2.0,0.7352941176470589,4.0,0
1450000000.0, Bekasi,4.0,3.0,158.0,272.0,1.0,2.0,2.0,0.5808823529411765,7.0,0
650000000.0, Bekasi,2.0,2.0,50.0,68.0,2.0,0.0,2.0,0.7352941176470589,4.0,0
925000000.0, Bekasi,3.0,2.0,108.0,80.0,1.0,0.0,1.0,1.35,5.0,0
950000000.0, Bekasi,3.0,2.0,66.0,87.0,1.0,0.0,2.0,0.7586206896551724,5.0,0
1300000000.0, Bekasi,4.0,2.0,95.0,150.0,1.0,0.0,2.0,0.6333333333333333,6.0,0
1350000000.0, Bekasi,4.0,2.0,95.0,150.0,1.0,1.0,2.0,0.6333333333333333,6.0,0
490000000.0, Bekasi,2.0,1.0,66.0,30.0,1.0,0.0,1.0,2.2,3.0,0
650000000.0, Bekasi,3.0,2.0,120.0,100.0,1.0,1.0,1.0,1.2,5.0,0
770000000.0, Bekasi,2.0,1.0,91.0,60.0,1.0,0.0,1.0,1.5166666666666666,3.0,0
720000000.0, Bekasi,2.0,1.0,100.0,85.0,1.0,1.0,1.0,1.1764705882352942,3.0,0
875000000.0, Bekasi,3.0,2.0,66.0,100.0,1.0,1.0,2.0,0.66,5.0,0
875000000.0, Bekasi,3.0,2.0,66.0,100.0,1.0,1.0,2.0,0.66,5.0,0
875000000.0, Bekasi,3.0,2.0,66.0,100.0,1.0,1.0,2.0,0.66,5.0,0
1490000000.0, Bekasi,3.0,2.0,72.0,135.0,1.0,0.0,2.0,0.5333333333333333,5.0,0
2750000000.0, Bekasi,4.0,3.0,168.0,250.0,2.0,0.0,1.0,0.672,7.0,0
1900000000.0, Bekasi,3.0,2.0,72.0,110.0,1.0,0.0,1.0,0.6545454545454545,5.0,0
850000000.0, Bekasi,3.0,2.0,113.0,90.0,2.0,0.0,2.0,1.2555555555555555,5.0,0
1900000000.0, Bekasi,3.0,2.0,72.0,110.0,1.0,0.0,2.0,0.6545454545454545,5.0,0
2500000000.0, Bekasi,3.0,4.0,200.0,400.0,2.0,0.0,3.0,0.5,7.0,0
1590000000.0, Bekasi,5.0,3.0,150.0,165.0,2.0,0.0,2.0,0.9090909090909091,8.0,0
3100000000.0, Bekasi,5.0,3.0,179.0,250.0,2.0,0.0,2.0,0.716,8.0,0
700000000.0, Bekasi,4.0,2.0,78.0,55.0,2.0,2.0,1.0,1.4181818181818182,6.0,0
930000000.0, Bekasi,2.0,2.0,60.0,48.0,1.0,0.0,1.0,1.25,4.0,0
2000000000.0, Bekasi,3.0,3.0,90.0,105.0,1.0,1.0,2.0,0.8571428571428571,6.0,0
2700000000.0, Bekasi,6.0,4.0,126.0,165.0,1.0,0.0,2.0,0.7636363636363637,10.0,0
420000000.0, Bekasi,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,0
1200000000.0, Bekasi,3.0,1.0,107.0,90.0,1.0,1.0,1.0,1.1888888888888889,4.0,0
2300000000.0, Bekasi,3.0,2.0,200.0,143.0,2.0,0.0,2.0,1.3986013986013985,5.0,0
1950000000.0, Bekasi,7.0,2.0,164.0,156.0,1.0,0.0,1.0,1.0512820512820513,9.0,0
2000000000.0, Bekasi,2.0,2.0,105.0,110.0,0.0,1.0,2.0,0.9545454545454546,4.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
764000000.0, Bekasi,3.0,3.0,78.0,83.0,2.0,0.0,2.0,0.9397590361445783,6.0,0
1400000000.0, Bekasi,3.0,2.0,194.0,90.0,1.0,1.0,1.0,2.1555555555555554,5.0,0
385000000.0, Bekasi,2.0,2.0,72.0,45.0,1.0,1.0,1.0,1.6,4.0,0
950000000.0, Bekasi,3.0,2.0,90.0,100.0,1.0,0.0,2.0,0.9,5.0,0
345000000.0, Bekasi,3.0,1.0,60.0,38.0,1.0,0.0,1.0,1.5789473684210527,4.0,0
180000000.0, Bekasi,3.0,2.0,75.0,30.0,0.0,0.0,1.0,2.5,5.0,0
